tile_mask,tile_pre,tile_post,center_lon,center_lat,targets,background,building,intact,damaged,destroyed,background_ratio,building_ratio,intact_ratio,damaged_ratio,destroyed_ratio,intact_building_ratio,damaged_building_ratio,destroyed_building_ratio,place,disaster
turkey-earthquake_00000623_building_damage.tif,turkey-earthquake_00000623_pre_disaster.tif,turkey-earthquake_00000623_post_disaster.tif,441193.64988693653,4244103.088400425,[0 1],577576,471000,471000,0,0,0.5508193969726562,0.44918060302734375,0.44918060302734375,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
turkey-earthquake_00000581_building_damage.tif,turkey-earthquake_00000581_pre_disaster.tif,turkey-earthquake_00000581_post_disaster.tif,437131.14989789296,4244728.088400312,[0 1],817334,231242,231242,0,0,0.7794704437255859,0.22052955627441406,0.22052955627441406,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
la_palma-volcano_00000545_building_damage.tif,la_palma-volcano_00000545_pre_disaster.tif,la_palma-volcano_00000545_post_disaster.tif,216255.88759607376,3168721.672765286,[0 3],990149,58427,0,0,58427,0.944279670715332,0.05572032928466797,0.0,0.0,0.05572032928466797,0.0,0.0,1.0,la_palma,volcano
beirut-explosion_00000118_building_damage.tif,beirut-explosion_00000118_pre_disaster.tif,beirut-explosion_00000118_post_disaster.tif,734752.0,3750512.0,[0 1],832056,216520,216520,0,0,0.7935104370117188,0.20648956298828125,0.20648956298828125,0.0,0.0,1.0,0.0,0.0,beirut,explosion
turkey-earthquake_00000782_building_damage.tif,turkey-earthquake_00000782_pre_disaster.tif,turkey-earthquake_00000782_post_disaster.tif,256287.33890761557,4106277.1606362313,[0 1],660392,388184,388184,0,0,0.6297988891601562,0.37020111083984375,0.37020111083984375,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
turkey-earthquake_00000740_building_damage.tif,turkey-earthquake_00000740_pre_disaster.tif,turkey-earthquake_00000740_post_disaster.tif,257537.33891051676,4107214.66062479,[0 1],1026846,21730,21730,0,0,0.9792766571044922,0.020723342895507812,0.020723342895507812,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
turkey-earthquake_00000189_building_damage.tif,turkey-earthquake_00000189_pre_disaster.tif,turkey-earthquake_00000189_post_disaster.tif,435254.0682866878,4181488.7365669776,[0 1],886244,162332,162332,0,0,0.8451881408691406,0.15481185913085938,0.15481185913085938,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
bata-explosion_00000092_building_damage.tif,bata-explosion_00000092_pre_disaster.tif,bata-explosion_00000092_post_disaster.tif,9.807906726120848,1.8020306044100134,[0 1 2],984083,64493,63625,868,0,0.9384946823120117,0.06150531768798828,0.060677528381347656,0.000827789306640625,0.0,0.9865411750112415,0.01345882498875847,0.0,bata,explosion
la_palma-volcano_00000024_building_damage.tif,la_palma-volcano_00000024_pre_disaster.tif,la_palma-volcano_00000024_post_disaster.tif,219020.65873938674,3173329.7193472674,[0 1],1017945,30631,30631,0,0,0.9707880020141602,0.029211997985839844,0.029211997985839844,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
la_palma-volcano_00000232_building_damage.tif,la_palma-volcano_00000232_pre_disaster.tif,la_palma-volcano_00000232_post_disaster.tif,212876.72286535794,3171486.500714475,[0 1],896872,151704,151704,0,0,0.8553237915039062,0.14467620849609375,0.14467620849609375,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
morocco-earthquake_00000279_building_damage.tif,morocco-earthquake_00000279_pre_disaster.tif,morocco-earthquake_00000279_post_disaster.tif,598315.2319055003,3458438.415478955,[0 1],970037,78539,78539,0,0,0.9250993728637695,0.07490062713623047,0.07490062713623047,0.0,0.0,1.0,0.0,0.0,morocco,earthquake
turkey-earthquake_00000596_building_damage.tif,turkey-earthquake_00000596_pre_disaster.tif,turkey-earthquake_00000596_post_disaster.tif,437443.6498970502,4244415.588400368,[0 1 3],605435,443141,431554,0,11587,0.577387809753418,0.42261219024658203,0.4115619659423828,0.0,0.011050224304199219,0.9738525661132686,0.0,0.02614743388673131,turkey,earthquake
morocco-earthquake_00000486_building_damage.tif,morocco-earthquake_00000486_pre_disaster.tif,morocco-earthquake_00000486_post_disaster.tif,602619.7363479272,3468431.3965033214,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,morocco,earthquake
turkey-earthquake_00000265_building_damage.tif,turkey-earthquake_00000265_pre_disaster.tif,turkey-earthquake_00000265_post_disaster.tif,433052.7300457792,4179601.8751960825,[0 1],790954,257622,257622,0,0,0.7543125152587891,0.24568748474121094,0.24568748474121094,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
beirut-explosion_00000030_building_damage.tif,beirut-explosion_00000030_pre_disaster.tif,beirut-explosion_00000030_post_disaster.tif,732192.0,3753584.0,[0 1 2 3],658974,389602,52047,283422,54133,0.6284465789794922,0.3715534210205078,0.049635887145996094,0.2702922821044922,0.05162525177001953,0.1335901766418037,0.7274654647563411,0.13894435860185522,beirut,explosion
turkey-earthquake_00000532_building_damage.tif,turkey-earthquake_00000532_pre_disaster.tif,turkey-earthquake_00000532_post_disaster.tif,439943.6498903078,4245978.0884000845,[0 1],556390,492186,492186,0,0,0.5306148529052734,0.46938514709472656,0.46938514709472656,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
hawaii-wildfire_00000051_building_damage.tif,hawaii-wildfire_00000051_pre_disaster.tif,hawaii-wildfire_00000051_post_disaster.tif,-17440120.40607484,2376304.4245601273,[0 1 3],1006873,41703,295,0,41408,0.9602289199829102,0.039771080017089844,0.00028133392333984375,0.0,0.03948974609375,0.007073831618828382,0.0,0.9929261683811716,hawaii,wildfire
turkey-earthquake_00000259_building_damage.tif,turkey-earthquake_00000259_pre_disaster.tif,turkey-earthquake_00000259_post_disaster.tif,436826.45274447964,4179916.3520912314,[0 1 3],763250,285326,278232,0,7094,0.7278919219970703,0.2721080780029297,0.26534271240234375,0.0,0.0067653656005859375,0.9751372114703882,0.0,0.024862788529611744,turkey,earthquake
la_palma-volcano_00000289_building_damage.tif,la_palma-volcano_00000289_pre_disaster.tif,la_palma-volcano_00000289_post_disaster.tif,218713.4619456853,3171179.2976090093,[0 1],1046552,2024,2024,0,0,0.9980697631835938,0.00193023681640625,0.00193023681640625,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
la_palma-volcano_00000383_building_damage.tif,la_palma-volcano_00000383_pre_disaster.tif,la_palma-volcano_00000383_post_disaster.tif,212876.72286535794,3170257.6882926133,[0 1 3],1045813,2763,1585,0,1178,0.9973649978637695,0.0026350021362304688,0.0015115737915039062,0.0,0.0011234283447265625,0.573651827723489,0.0,0.42634817227651106,la_palma,volcano
la_palma-volcano_00000643_building_damage.tif,la_palma-volcano_00000643_pre_disaster.tif,la_palma-volcano_00000643_post_disaster.tif,216870.28118347665,3167492.8603434246,[0 1],1020199,28377,28377,0,0,0.9729375839233398,0.027062416076660156,0.027062416076660156,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
turkey-earthquake_00000012_building_damage.tif,turkey-earthquake_00000012_pre_disaster.tif,turkey-earthquake_00000012_post_disaster.tif,355858.8,4108352.1500000004,[0 1],899062,149514,149514,0,0,0.8574123382568359,0.14258766174316406,0.14258766174316406,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
bata-explosion_00000105_building_damage.tif,bata-explosion_00000105_pre_disaster.tif,bata-explosion_00000105_post_disaster.tif,9.812588889051913,1.792666278391069,[0 1],1041138,7438,7438,0,0,0.9929065704345703,0.0070934295654296875,0.0070934295654296875,0.0,0.0,1.0,0.0,0.0,bata,explosion
turkey-earthquake_00000121_building_damage.tif,turkey-earthquake_00000121_pre_disaster.tif,turkey-earthquake_00000121_post_disaster.tif,356217.2,4105484.95,[0 1],707614,340962,340962,0,0,0.6748332977294922,0.3251667022705078,0.3251667022705078,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
libya-flood_00000009_building_damage.tif,libya-flood_00000009_pre_disaster.tif,libya-flood_00000009_post_disaster.tif,654043.05,3627120.0,[0 2],1037062,11514,0,11514,0,0.9890193939208984,0.010980606079101562,0.0,0.010980606079101562,0.0,0.0,1.0,0.0,libya,flood
turkey-earthquake_00000993_building_damage.tif,turkey-earthquake_00000993_pre_disaster.tif,turkey-earthquake_00000993_post_disaster.tif,243979.6058052685,4012060.3101993375,[0 1 2 3],614500,434076,371777,53058,9241,0.5860328674316406,0.4139671325683594,0.3545541763305664,0.05060005187988281,0.008812904357910156,0.8564790497516563,0.1222320515301468,0.021288898718196815,turkey,earthquake
beirut-explosion_00000080_building_damage.tif,beirut-explosion_00000080_pre_disaster.tif,beirut-explosion_00000080_post_disaster.tif,735264.0,3752048.0,[0 1],773624,274952,274952,0,0,0.7377853393554688,0.26221466064453125,0.26221466064453125,0.0,0.0,1.0,0.0,0.0,beirut,explosion
la_palma-volcano_00000902_building_damage.tif,la_palma-volcano_00000902_pre_disaster.tif,la_palma-volcano_00000902_post_disaster.tif,218099.0683582824,3162577.610655978,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,la_palma,volcano
turkey-earthquake_00000161_building_damage.tif,turkey-earthquake_00000161_pre_disaster.tif,turkey-earthquake_00000161_post_disaster.tif,355500.4,4104409.75,[0 1],923991,124585,124585,0,0,0.8811864852905273,0.11881351470947266,0.11881351470947266,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
turkey-earthquake_00000950_building_damage.tif,turkey-earthquake_00000950_pre_disaster.tif,turkey-earthquake_00000950_post_disaster.tif,288630.91252201406,4099435.86364137,[0 1 2 3],694457,354119,286957,36238,30924,0.6622858047485352,0.33771419525146484,0.2736635208129883,0.03455924987792969,0.029491424560546875,0.8103405917219918,0.10233283161874963,0.08732657665925861,turkey,earthquake
turkey-earthquake_00000883_building_damage.tif,turkey-earthquake_00000883_pre_disaster.tif,turkey-earthquake_00000883_post_disaster.tif,288318.4021543751,4101310.924688926,[0 1],1038309,10267,10267,0,0,0.990208625793457,0.009791374206542969,0.009791374206542969,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
morocco-earthquake_00000440_building_damage.tif,morocco-earthquake_00000440_pre_disaster.tif,morocco-earthquake_00000440_post_disaster.tif,601369.7363390105,3469056.396502829,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,morocco,earthquake
bata-explosion_00000054_building_damage.tif,bata-explosion_00000054_pre_disaster.tif,bata-explosion_00000054_post_disaster.tif,9.831317540776165,1.8207592564479027,[0 1 2],1025757,22819,22487,332,0,0.9782381057739258,0.02176189422607422,0.021445274353027344,0.000316619873046875,0.0,0.985450720890486,0.014549279109514002,0.0,bata,explosion
la_palma-volcano_00000858_building_damage.tif,la_palma-volcano_00000858_pre_disaster.tif,la_palma-volcano_00000858_post_disaster.tif,214719.90362756656,3163499.219972374,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,la_palma,volcano
turkey-earthquake_00000043_building_damage.tif,turkey-earthquake_00000043_pre_disaster.tif,turkey-earthquake_00000043_post_disaster.tif,353350.0,4107276.95,[0 1],1038946,9630,9630,0,0,0.9908161163330078,0.009183883666992188,0.009183883666992188,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
turkey-earthquake_00000207_building_damage.tif,turkey-earthquake_00000207_pre_disaster.tif,turkey-earthquake_00000207_post_disaster.tif,434625.11450357107,4180859.782776679,[0 1 3],724824,323752,319952,0,3800,0.6912460327148438,0.30875396728515625,0.3051300048828125,0.0,0.00362396240234375,0.9882626207714547,0.0,0.011737379228545307,turkey,earthquake
turkey-earthquake_00000173_building_damage.tif,turkey-earthquake_00000173_pre_disaster.tif,turkey-earthquake_00000173_post_disaster.tif,355142.0,4104051.3499999996,[0 1],965563,83013,83013,0,0,0.920832633972168,0.07916736602783203,0.07916736602783203,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
la_palma-volcano_00000507_building_damage.tif,la_palma-volcano_00000507_pre_disaster.tif,la_palma-volcano_00000507_post_disaster.tif,213491.11645276082,3169028.8758707517,[0 1],865217,183359,183359,0,0,0.8251352310180664,0.1748647689819336,0.1748647689819336,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
congo-volcano_00000120_building_damage.tif,congo-volcano_00000120_pre_disaster.tif,congo-volcano_00000120_post_disaster.tif,29.252126430505243,-1.6542417680080483,[0 1],1047631,945,945,0,0,0.9990987777709961,0.0009012222290039062,0.0009012222290039062,0.0,0.0,1.0,0.0,0.0,congo,volcano
la_palma-volcano_00000130_building_damage.tif,la_palma-volcano_00000130_pre_disaster.tif,la_palma-volcano_00000130_post_disaster.tif,216563.0843897752,3172408.1100308714,[0 1],886046,162530,162530,0,0,0.8449993133544922,0.1550006866455078,0.1550006866455078,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
congo-volcano_00000023_building_damage.tif,congo-volcano_00000023_pre_disaster.tif,congo-volcano_00000023_post_disaster.tif,29.218279634717618,-1.6234719536016096,[0 1],1036953,11623,11623,0,0,0.9889154434204102,0.011084556579589844,0.011084556579589844,0.0,0.0,1.0,0.0,0.0,congo,volcano
morocco-earthquake_00000433_building_damage.tif,morocco-earthquake_00000433_pre_disaster.tif,morocco-earthquake_00000433_post_disaster.tif,599182.2363234063,3469056.396502829,[0 1],982737,65839,65839,0,0,0.9372110366821289,0.0627889633178711,0.0627889633178711,0.0,0.0,1.0,0.0,0.0,morocco,earthquake
turkey-earthquake_00000362_building_damage.tif,turkey-earthquake_00000362_pre_disaster.tif,turkey-earthquake_00000362_post_disaster.tif,317724.02543553204,4162988.5557084605,[0 1],963626,84950,84950,0,0,0.9189853668212891,0.08101463317871094,0.08101463317871094,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
congo-volcano_00000103_building_damage.tif,congo-volcano_00000103_pre_disaster.tif,congo-volcano_00000103_post_disaster.tif,29.249049449070007,-1.6450108236861167,[0 1],859868,188708,188708,0,0,0.8200340270996094,0.17996597290039062,0.17996597290039062,0.0,0.0,1.0,0.0,0.0,congo,volcano
turkey-earthquake_00000766_building_damage.tif,turkey-earthquake_00000766_pre_disaster.tif,turkey-earthquake_00000766_post_disaster.tif,255974.8389068903,4106589.6606324175,[0 1],547057,501519,501519,0,0,0.5217142105102539,0.4782857894897461,0.4782857894897461,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
morocco-earthquake_00000109_building_damage.tif,morocco-earthquake_00000109_pre_disaster.tif,morocco-earthquake_00000109_post_disaster.tif,599252.7319068203,3462188.4154907013,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,morocco,earthquake
turkey-earthquake_00000742_building_damage.tif,turkey-earthquake_00000742_pre_disaster.tif,turkey-earthquake_00000742_post_disaster.tif,258162.33891196735,4107214.66062479,[0 1],973418,75158,75158,0,0,0.9283237457275391,0.07167625427246094,0.07167625427246094,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
congo-volcano_00000020_building_damage.tif,congo-volcano_00000020_pre_disaster.tif,congo-volcano_00000020_post_disaster.tif,29.249049449070007,-1.6203949721609658,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,congo,volcano
bata-explosion_00000010_building_damage.tif,bata-explosion_00000010_pre_disaster.tif,bata-explosion_00000010_post_disaster.tif,9.817271051982978,1.8394879084857916,[0 1],1035143,13433,13433,0,0,0.9871892929077148,0.012810707092285156,0.012810707092285156,0.0,0.0,1.0,0.0,0.0,bata,explosion
turkey-earthquake_00001048_building_damage.tif,turkey-earthquake_00001048_pre_disaster.tif,turkey-earthquake_00001048_post_disaster.tif,242417.05895506198,4010497.8001971273,[0 1],809196,239380,239380,0,0,0.7717094421386719,0.22829055786132812,0.22829055786132812,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
morocco-earthquake_00000219_building_damage.tif,morocco-earthquake_00000219_pre_disaster.tif,morocco-earthquake_00000219_post_disaster.tif,596127.7319024202,3460313.415484828,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,morocco,earthquake
la_palma-volcano_00000710_building_damage.tif,la_palma-volcano_00000710_pre_disaster.tif,la_palma-volcano_00000710_post_disaster.tif,219020.65873938674,3166571.251027028,[0 1],1046999,1577,1577,0,0,0.9984960556030273,0.0015039443969726562,0.0015039443969726562,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
turkey-earthquake_00000756_building_damage.tif,turkey-earthquake_00000756_pre_disaster.tif,turkey-earthquake_00000756_post_disaster.tif,257849.83891124208,4106902.160628604,[0 1],869661,178915,178915,0,0,0.8293733596801758,0.17062664031982422,0.17062664031982422,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
la_palma-volcano_00000599_building_damage.tif,la_palma-volcano_00000599_pre_disaster.tif,la_palma-volcano_00000599_post_disaster.tif,215948.69080237232,3168107.266554355,[0 1 2 3],964663,83913,27284,16273,40356,0.9199743270874023,0.08002567291259766,0.026020050048828125,0.015519142150878906,0.038486480712890625,0.32514628245921373,0.19392704348551476,0.4809266740552715,la_palma,volcano
turkey-earthquake_00000242_building_damage.tif,turkey-earthquake_00000242_pre_disaster.tif,turkey-earthquake_00000242_post_disaster.tif,436826.45274447964,4180230.828986381,[0 1 2 3],626972,421604,374971,17665,28968,0.5979270935058594,0.4020729064941406,0.35760021209716797,0.016846656799316406,0.02762603759765625,0.8893914668741283,0.041899507594804604,0.06870902553106707,turkey,earthquake
morocco-earthquake_00000399_building_damage.tif,morocco-earthquake_00000399_pre_disaster.tif,morocco-earthquake_00000399_post_disaster.tif,601682.2363412398,3469681.3965023374,[0 1],1048506,70,70,0,0,0.9999332427978516,6.67572021484375e-05,6.67572021484375e-05,0.0,0.0,1.0,0.0,0.0,morocco,earthquake
la_palma-volcano_00000492_building_damage.tif,la_palma-volcano_00000492_pre_disaster.tif,la_palma-volcano_00000492_post_disaster.tif,217791.87156458097,3169336.078976217,[0 3],985115,63461,0,0,63461,0.939478874206543,0.06052112579345703,0.0,0.0,0.06052112579345703,0.0,0.0,1.0,la_palma,volcano
morocco-earthquake_00000519_building_damage.tif,morocco-earthquake_00000519_pre_disaster.tif,morocco-earthquake_00000519_post_disaster.tif,601682.2363412398,3467806.3965038136,[0 1],1044751,3825,3825,0,0,0.9963521957397461,0.0036478042602539062,0.0036478042602539062,0.0,0.0,1.0,0.0,0.0,morocco,earthquake
turkey-earthquake_00000893_building_damage.tif,turkey-earthquake_00000893_pre_disaster.tif,turkey-earthquake_00000893_post_disaster.tif,288005.8917867362,4100998.414514333,[0 1],942166,106410,106410,0,0,0.8985195159912109,0.10148048400878906,0.10148048400878906,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
morocco-earthquake_00000352_building_damage.tif,morocco-earthquake_00000352_pre_disaster.tif,morocco-earthquake_00000352_post_disaster.tif,599182.2363234063,3470306.396501845,[0 1],1039563,9013,9013,0,0,0.9914045333862305,0.008595466613769531,0.008595466613769531,0.0,0.0,1.0,0.0,0.0,morocco,earthquake
turkey-earthquake_00000921_building_damage.tif,turkey-earthquake_00000921_pre_disaster.tif,turkey-earthquake_00000921_post_disaster.tif,290505.97472784756,4100373.394165148,[0 1 2],943004,105572,99299,6273,0,0.8993186950683594,0.10068130493164062,0.09469890594482422,0.005982398986816406,0.0,0.9405808358276816,0.05941916417231842,0.0,turkey,earthquake
turkey-earthquake_00000791_building_damage.tif,turkey-earthquake_00000791_pre_disaster.tif,turkey-earthquake_00000791_post_disaster.tif,254099.83890253853,4105964.660640045,[0 1],530361,518215,518215,0,0,0.5057916641235352,0.49420833587646484,0.49420833587646484,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
la_palma-volcano_00000617_building_damage.tif,la_palma-volcano_00000617_pre_disaster.tif,la_palma-volcano_00000617_post_disaster.tif,215027.100421268,3167800.06344889,[0 1 2 3],606819,441757,20846,8733,412178,0.5787076950073242,0.4212923049926758,0.019880294799804688,0.008328437805175781,0.3930835723876953,0.047188839112905966,0.019768786912261718,0.9330423739748324,la_palma,volcano
turkey-earthquake_00000850_building_damage.tif,turkey-earthquake_00000850_pre_disaster.tif,turkey-earthquake_00000850_post_disaster.tif,255349.8389054397,4104402.1606591144,[0 1],994673,53903,53903,0,0,0.9485940933227539,0.051405906677246094,0.051405906677246094,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
la_palma-volcano_00000841_building_damage.tif,la_palma-volcano_00000841_pre_disaster.tif,la_palma-volcano_00000841_post_disaster.tif,217484.67477087953,3164113.626183305,[0 1],1047524,1052,1052,0,0,0.9989967346191406,0.001003265380859375,0.001003265380859375,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
morocco-earthquake_00000174_building_damage.tif,morocco-earthquake_00000174_pre_disaster.tif,morocco-earthquake_00000174_post_disaster.tif,598940.2319063804,3461250.9154877644,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,morocco,earthquake
la_palma-volcano_00000901_building_damage.tif,la_palma-volcano_00000901_pre_disaster.tif,la_palma-volcano_00000901_post_disaster.tif,217791.87156458097,3162577.610655978,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,la_palma,volcano
turkey-earthquake_00000693_building_damage.tif,turkey-earthquake_00000693_pre_disaster.tif,turkey-earthquake_00000693_post_disaster.tif,254412.33890326385,4108152.1606133482,[0 1 2 3],819394,229182,223355,4027,1800,0.7814350128173828,0.2185649871826172,0.21300792694091797,0.0038404464721679688,0.00171661376953125,0.9745747920866386,0.01757118796415076,0.00785401994921067,turkey,earthquake
la_palma-volcano_00000576_building_damage.tif,la_palma-volcano_00000576_pre_disaster.tif,la_palma-volcano_00000576_post_disaster.tif,217177.4779771781,3168414.4696598207,[0 3],1026457,22119,0,0,22119,0.9789056777954102,0.021094322204589844,0.0,0.0,0.021094322204589844,0.0,0.0,1.0,la_palma,volcano
morocco-earthquake_00000293_building_damage.tif,morocco-earthquake_00000293_pre_disaster.tif,morocco-earthquake_00000293_post_disaster.tif,600119.7363300938,3471868.896500615,[0 1],1041703,6873,6873,0,0,0.9934453964233398,0.006554603576660156,0.006554603576660156,0.0,0.0,1.0,0.0,0.0,morocco,earthquake
la_palma-volcano_00000436_building_damage.tif,la_palma-volcano_00000436_pre_disaster.tif,la_palma-volcano_00000436_post_disaster.tif,219327.85553308818,3169950.4851871477,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,la_palma,volcano
morocco-earthquake_00000438_building_damage.tif,morocco-earthquake_00000438_pre_disaster.tif,morocco-earthquake_00000438_post_disaster.tif,600744.7363345522,3469056.396502829,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,morocco,earthquake
la_palma-volcano_00000025_building_damage.tif,la_palma-volcano_00000025_pre_disaster.tif,la_palma-volcano_00000025_post_disaster.tif,219327.85553308818,3173329.7193472674,[0 1],954788,93788,93788,0,0,0.9105567932128906,0.08944320678710938,0.08944320678710938,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
bata-explosion_00000050_building_damage.tif,bata-explosion_00000050_pre_disaster.tif,bata-explosion_00000050_post_disaster.tif,9.812588889051913,1.8207592564479027,[0 1 2 3],970872,77704,17942,45852,13910,0.9258956909179688,0.07410430908203125,0.017110824584960938,0.043727874755859375,0.013265609741210938,0.230901884072892,0.5900854524863585,0.1790126634407495,bata,explosion
morocco-earthquake_00000358_building_damage.tif,morocco-earthquake_00000358_pre_disaster.tif,morocco-earthquake_00000358_post_disaster.tif,601057.2363367814,3470306.396501845,[0 1],573003,475573,475573,0,0,0.5464582443237305,0.45354175567626953,0.45354175567626953,0.0,0.0,1.0,0.0,0.0,morocco,earthquake
congo-volcano_00000009_building_damage.tif,congo-volcano_00000009_pre_disaster.tif,congo-volcano_00000009_post_disaster.tif,29.252126430505243,-1.617317990720322,[0 1],1046575,2001,2001,0,0,0.9980916976928711,0.0019083023071289062,0.0019083023071289062,0.0,0.0,1.0,0.0,0.0,congo,volcano
morocco-earthquake_00000442_building_damage.tif,morocco-earthquake_00000442_pre_disaster.tif,morocco-earthquake_00000442_post_disaster.tif,601994.7363434689,3469056.396502829,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,morocco,earthquake
la_palma-volcano_00000228_building_damage.tif,la_palma-volcano_00000228_pre_disaster.tif,la_palma-volcano_00000228_post_disaster.tif,211647.93569055217,3171486.500714475,[0 1],987950,60626,60626,0,0,0.9421825408935547,0.05781745910644531,0.05781745910644531,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
turkey-earthquake_00000905_building_damage.tif,turkey-earthquake_00000905_pre_disaster.tif,turkey-earthquake_00000905_post_disaster.tif,288943.42288965295,4100685.90433974,[0 1],799248,249328,249328,0,0,0.7622222900390625,0.2377777099609375,0.2377777099609375,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
morocco-earthquake_00000556_building_damage.tif,morocco-earthquake_00000556_pre_disaster.tif,morocco-earthquake_00000556_post_disaster.tif,599494.7363256355,3466556.396504798,[0 1],869176,179400,179400,0,0,0.8289108276367188,0.17108917236328125,0.17108917236328125,0.0,0.0,1.0,0.0,0.0,morocco,earthquake
la_palma-volcano_00000192_building_damage.tif,la_palma-volcano_00000192_pre_disaster.tif,la_palma-volcano_00000192_post_disaster.tif,212262.32927795505,3171793.7038199403,[0 1],1025526,23050,23050,0,0,0.9780178070068359,0.021982192993164062,0.021982192993164062,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
la_palma-volcano_00000920_building_damage.tif,la_palma-volcano_00000920_pre_disaster.tif,la_palma-volcano_00000920_post_disaster.tif,217177.4779771781,3161963.204445047,[0 1],118820,929756,929756,0,0,0.11331558227539062,0.8866844177246094,0.8866844177246094,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
morocco-earthquake_00000474_building_damage.tif,morocco-earthquake_00000474_pre_disaster.tif,morocco-earthquake_00000474_post_disaster.tif,598869.7363211771,3468431.3965033214,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,morocco,earthquake
la_palma-volcano_00000785_building_damage.tif,la_palma-volcano_00000785_pre_disaster.tif,la_palma-volcano_00000785_post_disaster.tif,218099.0683582824,3165342.4386051665,[0 1],997015,51561,51561,0,0,0.9508275985717773,0.049172401428222656,0.049172401428222656,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
turkey-earthquake_00000365_building_damage.tif,turkey-earthquake_00000365_pre_disaster.tif,turkey-earthquake_00000365_post_disaster.tif,314842.0239765046,4162668.3333253823,[0 1],518277,530299,530299,0,0,0.49426746368408203,0.505732536315918,0.505732536315918,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
la_palma-volcano_00000512_building_damage.tif,la_palma-volcano_00000512_pre_disaster.tif,la_palma-volcano_00000512_post_disaster.tif,215027.100421268,3169028.8758707517,[0 3],679119,369457,0,0,369457,0.6476583480834961,0.3523416519165039,0.0,0.0,0.3523416519165039,0.0,0.0,1.0,la_palma,volcano
la_palma-volcano_00000470_building_damage.tif,la_palma-volcano_00000470_pre_disaster.tif,la_palma-volcano_00000470_post_disaster.tif,220249.44591419247,3169643.2820816822,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,la_palma,volcano
morocco-earthquake_00000103_building_damage.tif,morocco-earthquake_00000103_pre_disaster.tif,morocco-earthquake_00000103_post_disaster.tif,597377.7319041803,3462188.4154907013,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,morocco,earthquake
turkey-earthquake_00000516_building_damage.tif,turkey-earthquake_00000516_pre_disaster.tif,turkey-earthquake_00000516_post_disaster.tif,439006.1498928362,4246290.588400029,[0 1],718932,329644,329644,0,0,0.6856269836425781,0.3143730163574219,0.3143730163574219,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
